Fecha,Area_Sanitaria,Pacientes_Sin_Alta,Pacientes_Con_Alta,Exitus
"2021-04-28","A.S. SANTIAGO E BARBANZA","365","18.450","360"
"2021-04-28","A.S. VIGO","945","22.230","425"
"2021-04-28","GALICIA","3.174","116.456","2.388"
"2021-04-29","A.S. A CORUÑA E CEE","753","28.234","586"
"2021-04-29","A.S. FERROL","106","8.111","216"
"2021-04-29","A.S. LUGO, A MARIÑA E MONFORTE","242","11.980","213"
"2021-04-29","A.S. OURENSE, VERÍN E O BARCO","281","14.628","416"
"2021-04-29","A.S. PONTEVEDRA E O SALNÉS","494","12.967","173"
"2021-04-29","A.S. SANTIAGO E BARBANZA","365","18.479","360"
"2021-04-29","A.S. VIGO","961","22.280","425"
"2021-04-29","GALICIA","3.202","116.679","2.389"
"2021-04-30","A.S. A CORUÑA E CEE","739","28.281","586"
"2021-04-30","A.S. FERROL","104","8.117","216"
"2021-04-30","A.S. LUGO, A MARIÑA E MONFORTE","242","11.996","213"
"2021-04-30","A.S. OURENSE, VERÍN E O BARCO","272","14.649","416"
"2021-04-30","A.S. PONTEVEDRA E O SALNÉS","488","12.993","173"
"2021-04-30","A.S. SANTIAGO E BARBANZA","358","18.509","360"
"2021-04-30","A.S. VIGO","953","22.328","427"
"2021-04-30","GALICIA","3.156","116.873","2.391"
"2021-05-01","A.S. A CORUÑA E CEE","715","28.326","586"
"2021-05-01","A.S. FERROL","98","8.124","216"
"2021-05-01","A.S. LUGO, A MARIÑA E MONFORTE","228","12.019","213"
"2021-05-01","A.S. OURENSE, VERÍN E O BARCO","273","14.660","416"
"2021-05-01","A.S. PONTEVEDRA E O SALNÉS","497","13.021","173"
"2021-05-01","A.S. SANTIAGO E BARBANZA","368","18.524","360"
"2021-05-01","A.S. VIGO","950","22.368","427"
"2021-05-01","GALICIA","3.129","117.042","2.391"
"2021-05-02","A.S. A CORUÑA E CEE","708","28.371","586"
"2021-05-02","A.S. FERROL","94","8.130","216"
"2021-05-02","A.S. LUGO, A MARIÑA E MONFORTE","213","12.035","213"
"2021-05-02","A.S. OURENSE, VERÍN E O BARCO","267","14.672","416"
"2021-05-02","A.S. PONTEVEDRA E O SALNÉS","493","13.047","173"
"2021-05-02","A.S. SANTIAGO E BARBANZA","372","18.539","360"
"2021-05-02","A.S. VIGO","915","22.428","428"
"2021-05-02","GALICIA","3.062","117.222","2.392"
"2021-05-03","A.S. A CORUÑA E CEE","703","28.403","586"
"2021-05-03","A.S. FERROL","96","8.131","217"
"2021-05-03","A.S. LUGO, A MARIÑA E MONFORTE","236","12.036","213"
"2021-05-03","A.S. OURENSE, VERÍN E O BARCO","271","14.685","416"
"2021-05-03","A.S. PONTEVEDRA E O SALNÉS","487","13.081","173"
"2021-05-03","A.S. SANTIAGO E BARBANZA","388","18.544","360"
"2021-05-03","A.S. VIGO","911","22.469","428"
"2021-05-03","GALICIA","3.092","117.349","2.393"
"2021-05-04","A.S. A CORUÑA E CEE","716","28.433","586"
"2021-05-04","A.S. FERROL","91","8.138","217"
"2021-05-04","A.S. LUGO, A MARIÑA E MONFORTE","239","12.044","213"
"2021-05-04","A.S. OURENSE, VERÍN E O BARCO","287","14.696","416"
"2021-05-04","A.S. PONTEVEDRA E O SALNÉS","491","13.110","173"
"2021-05-04","A.S. SANTIAGO E BARBANZA","394","18.564","360"
"2021-05-04","A.S. VIGO","918","22.519","428"
"2021-05-04","GALICIA","3.136","117.504","2.393"
"2021-05-05","A.S. A CORUÑA E CEE","722","28.477","586"
"2021-05-05","A.S. FERROL","95","8.139","217"
"2021-05-05","A.S. LUGO, A MARIÑA E MONFORTE","233","12.059","214"
"2021-05-05","A.S. OURENSE, VERÍN E O BARCO","280","14.719","416"
"2021-05-05","A.S. PONTEVEDRA E O SALNÉS","509","13.136","173"
"2021-05-05","A.S. SANTIAGO E BARBANZA","400","18.585","360"
"2021-05-05","A.S. VIGO","905","22.597","428"
"2021-05-05","GALICIA","3.144","117.712","2.394"
"2021-05-06","A.S. A CORUÑA E CEE","718","28.524","586"
"2021-05-06","A.S. FERROL","90","8.149","217"
"2021-05-06","A.S. LUGO, A MARIÑA E MONFORTE","230","12.072","214"
"2021-05-06","A.S. OURENSE, VERÍN E O BARCO","275","14.738","416"
"2021-05-06","A.S. PONTEVEDRA E O SALNÉS","497","13.169","173"
"2021-05-06","A.S. SANTIAGO E BARBANZA","415","18.598","360"
"2021-05-06","A.S. VIGO","901","22.664","428"
"2021-05-06","GALICIA","3.126","117.914","2.394"
"2021-05-07","A.S. A CORUÑA E CEE","720","28.576","587"
"2021-05-07","A.S. FERROL","91","8.154","217"
"2021-05-07","A.S. LUGO, A MARIÑA E MONFORTE","229","12.084","214"
"2021-05-07","A.S. OURENSE, VERÍN E O BARCO","263","14.761","416"
"2021-05-07","A.S. PONTEVEDRA E O SALNÉS","502","13.209","173"
"2021-05-07","A.S. SANTIAGO E BARBANZA","410","18.619","360"
"2021-05-07","A.S. VIGO","874","22.742","428"
"2021-05-07","GALICIA","3.089","118.145","2.395"
"2021-05-08","A.S. A CORUÑA E CEE","697","28.622","587"
"2021-05-08","A.S. FERROL","87","8.166","217"
"2021-05-08","A.S. LUGO, A MARIÑA E MONFORTE","224","12.102","214"
"2021-05-08","A.S. OURENSE, VERÍN E O BARCO","252","14.780","416"
"2021-05-08","A.S. PONTEVEDRA E O SALNÉS","496","13.237","173"
"2021-05-08","A.S. SANTIAGO E BARBANZA","401","18.657","360"
"2021-05-08","A.S. VIGO","857","22.805","428"
"2021-05-08","GALICIA","3.014","118.369","2.395"
"2021-05-09","A.S. A CORUÑA E CEE","710","28.654","587"
"2021-05-09","A.S. FERROL","87","8.169","217"
"2021-05-09","A.S. LUGO, A MARIÑA E MONFORTE","228","12.110","214"
"2021-05-09","A.S. OURENSE, VERÍN E O BARCO","257","14.787","416"
"2021-05-09","A.S. PONTEVEDRA E O SALNÉS","491","13.262","173"
"2021-05-09","A.S. SANTIAGO E BARBANZA","405","18.680","360"
"2021-05-09","A.S. VIGO","834","22.866","428"
"2021-05-09","GALICIA","3.012","118.528","2.395"
"2021-05-10","A.S. A CORUÑA E CEE","697","28.690","587"
"2021-05-10","A.S. FERROL","94","8.173","217"
"2021-05-10","A.S. LUGO, A MARIÑA E MONFORTE","233","12.118","214"
"2021-05-10","A.S. OURENSE, VERÍN E O BARCO","247","14.803","417"
"2021-05-10","A.S. PONTEVEDRA E O SALNÉS","487","13.285","173"
"2021-05-10","A.S. SANTIAGO E BARBANZA","434","18.696","360"
"2021-05-10","A.S. VIGO","863","22.890","428"
"2021-05-10","GALICIA","3.055","118.655","2.396"
"2021-05-11","A.S. A CORUÑA E CEE","705","28.711","587"
"2021-05-11","A.S. FERROL","101","8.178","217"
"2021-05-11","A.S. LUGO, A MARIÑA E MONFORTE","222","12.137","214"
"2021-05-11","A.S. OURENSE, VERÍN E O BARCO","234","14.830","417"
"2021-05-11","A.S. PONTEVEDRA E O SALNÉS","494","13.309","173"
"2021-05-11","A.S. SANTIAGO E BARBANZA","440","18.721","360"
"2021-05-11","A.S. VIGO","900","22.922","429"
"2021-05-11","GALICIA","3.096","118.808","2.397"
"2021-05-12","A.S. A CORUÑA E CEE","677","28.763","587"
"2021-05-12","A.S. FERROL","99","8.184","217"
"2021-05-12","A.S. LUGO, A MARIÑA E MONFORTE","211","12.158","215"
"2021-05-12","A.S. OURENSE, VERÍN E O BARCO","227","14.848","417"
"2021-05-12","A.S. PONTEVEDRA E O SALNÉS","481","13.348","173"
"2021-05-12","A.S. SANTIAGO E BARBANZA","428","18.758","360"
"2021-05-12","A.S. VIGO","879","22.987","429"
"2021-05-12","GALICIA","3.002","119.046","2.398"
"2021-05-13","A.S. A CORUÑA E CEE","664","28.800","588"
"2021-05-13","A.S. FERROL","93","8.196","217"
"2021-05-13","A.S. LUGO, A MARIÑA E MONFORTE","201","12.180","215"
"2021-05-13","A.S. OURENSE, VERÍN E O BARCO","225","14.864","417"
"2021-05-13","A.S. PONTEVEDRA E O SALNÉS","487","13.365","174"
"2021-05-13","A.S. SANTIAGO E BARBANZA","442","18.777","360"
"2021-05-13","A.S. VIGO","874","23.043","430"
"2021-05-13","GALICIA","2.986","119.225","2.401"
"2021-05-14","A.S. A CORUÑA E CEE","658","28.834","588"
"2021-05-14","A.S. FERROL","85","8.208","217"
"2021-05-14","A.S. LUGO, A MARIÑA E MONFORTE","183","12.203","215"
"2021-05-14","A.S. OURENSE, VERÍN E O BARCO","218","14.892","417"
"2021-05-14","A.S. PONTEVEDRA E O SALNÉS","459","13.407","175"
"2021-05-14","A.S. SANTIAGO E BARBANZA","442","18.809","360"
"2021-05-14","A.S. VIGO","856","23.120","430"
"2021-05-14","GALICIA","2.901","119.473","2.402"
"2021-05-15","A.S. A CORUÑA E CEE","634","28.882","589"
"2021-05-15","A.S. FERROL","85","8.213","217"
"2021-05-15","A.S. LUGO, A MARIÑA E MONFORTE","179","12.218","215"
"2021-05-15","A.S. OURENSE, VERÍN E O BARCO","217","14.905","417"
"2021-05-15","A.S. PONTEVEDRA E O SALNÉS","459","13.422","175"
"2021-05-15","A.S. SANTIAGO E BARBANZA","433","18.834","362"
"2021-05-15","A.S. VIGO","865","23.153","431"
"2021-05-15","GALICIA","2.872","119.627","2.406"
"2021-05-16","A.S. A CORUÑA E CEE","629","28.908","590"
"2021-05-16","A.S. FERROL","87","8.213","217"
"2021-05-16","A.S. LUGO, A MARIÑA E MONFORTE","178","12.225","215"
"2021-05-16","A.S. OURENSE, VERÍN E O BARCO","226","14.913","417"
"2021-05-16","A.S. PONTEVEDRA E O SALNÉS","438","13.458","175"
"2021-05-16","A.S. SANTIAGO E BARBANZA","440","18.858","362"
"2021-05-16","A.S. VIGO","857","23.193","432"
"2021-05-16","GALICIA","2.855","119.768","2.408"
"2021-05-17","A.S. A CORUÑA E CEE","620","28.942","590"
"2021-05-17","A.S. FERROL","88","8.216","217"
"2021-05-17","A.S. LUGO, A MARIÑA E MONFORTE","182","12.228","215"
"2021-05-17","A.S. OURENSE, VERÍN E O BARCO","226","14.918","418"
"2021-05-17","A.S. PONTEVEDRA E O SALNÉS","432","13.481","176"
"2021-05-17","A.S. SANTIAGO E BARBANZA","438","18.870","362"
"2021-05-17","A.S. VIGO","853","23.214","432"
"2021-05-17","GALICIA","2.839","119.869","2.410"
"2021-05-18","A.S. A CORUÑA E CEE","609","28.974","590"
"2021-05-18","A.S. FERROL","87","8.223","217"
"2021-05-18","A.S. LUGO, A MARIÑA E MONFORTE","169","12.253","215"
"2021-05-18","A.S. OURENSE, VERÍN E O BARCO","224","14.934","418"
"2021-05-18","A.S. PONTEVEDRA E O SALNÉS","418","13.514","176"
"2021-05-18","A.S. SANTIAGO E BARBANZA","454","18.899","362"
"2021-05-18","A.S. VIGO","851","23.259","432"
"2021-05-18","GALICIA","2.812","120.056","2.410"
"2021-05-19","A.S. A CORUÑA E CEE","576","29.023","590"
"2021-05-19","A.S. FERROL","86","8.227","217"
"2021-05-19","A.S. LUGO, A MARIÑA E MONFORTE","182","12.266","215"
"2021-05-19","A.S. OURENSE, VERÍN E O BARCO","214","14.959","418"
"2021-05-19","A.S. PONTEVEDRA E O SALNÉS","401","13.550","176"
"2021-05-19","A.S. SANTIAGO E BARBANZA","450","18.926","362"
"2021-05-19","A.S. VIGO","857","23.336","432"
"2021-05-19","GALICIA","2.766","120.287","2.410"
"2021-05-20","A.S. A CORUÑA E CEE","565","29.067","590"
"2021-05-20","A.S. FERROL","87","8.231","217"
"2021-05-20","A.S. LUGO, A MARIÑA E MONFORTE","200","12.274","215"
"2021-05-20","A.S. OURENSE, VERÍN E O BARCO","214","14.974","418"
"2021-05-20","A.S. PONTEVEDRA E O SALNÉS","376","13.590","177"
"2021-05-20","A.S. SANTIAGO E BARBANZA","450","18.953","362"
"2021-05-20","A.S. VIGO","853","23.402","432"
"2021-05-20","GALICIA","2.745","120.491","2.411"
"2021-05-21","A.S. A CORUÑA E CEE","564","29.106","591"
"2021-05-21","A.S. FERROL","91","8.233","217"
"2021-05-21","A.S. LUGO, A MARIÑA E MONFORTE","215","12.284","215"
"2021-05-21","A.S. OURENSE, VERÍN E O BARCO","207","14.989","418"
"2021-05-21","A.S. PONTEVEDRA E O SALNÉS","372","13.606","177"
"2021-05-21","A.S. SANTIAGO E BARBANZA","445","18.981","362"
"2021-05-21","A.S. VIGO","853","23.461","432"
"2021-05-21","GALICIA","2.747","120.660","2.412"
"2021-05-22","A.S. A CORUÑA E CEE","546","29.155","591"
"2021-05-22","A.S. FERROL","91","8.241","217"
"2021-05-22","A.S. LUGO, A MARIÑA E MONFORTE","225","12.296","215"
"2021-05-22","A.S. OURENSE, VERÍN E O BARCO","202","15.001","418"
"2021-05-22","A.S. PONTEVEDRA E O SALNÉS","355","13.645","177"
"2021-05-22","A.S. SANTIAGO E BARBANZA","468","18.996","362"
"2021-05-22","A.S. VIGO","839","23.523","433"
"2021-05-22","GALICIA","2.726","120.857","2.413"
"2021-05-23","A.S. A CORUÑA E CEE","524","29.187","591"
"2021-05-23","A.S. FERROL","83","8.250","217"
"2021-05-23","A.S. LUGO, A MARIÑA E MONFORTE","236","12.307","215"
"2021-05-23","A.S. OURENSE, VERÍN E O BARCO","203","15.010","418"
"2021-05-23","A.S. PONTEVEDRA E O SALNÉS","336","13.672","177"
"2021-05-23","A.S. SANTIAGO E BARBANZA","464","19.021","362"
"2021-05-23","A.S. VIGO","811","23.565","433"
"2021-05-23","GALICIA","2.657","121.012","2.413"
"2021-05-24","A.S. A CORUÑA E CEE","498","29.226","591"
"2021-05-24","A.S. FERROL","83","8.254","217"
"2021-05-24","A.S. LUGO, A MARIÑA E MONFORTE","233","12.319","215"
"2021-05-24","A.S. OURENSE, VERÍN E O BARCO","200","15.021","418"
"2021-05-24","A.S. PONTEVEDRA E O SALNÉS","326","13.693","178"
"2021-05-24","A.S. SANTIAGO E BARBANZA","468","19.046","362"
"2021-05-24","A.S. VIGO","795","23.608","433"
"2021-05-24","GALICIA","2.603","121.167","2.414"
"2021-05-25","A.S. A CORUÑA E CEE","483","29.257","591"
"2021-05-25","A.S. FERROL","85","8.261","217"
"2021-05-25","A.S. LUGO, A MARIÑA E MONFORTE","222","12.341","215"
"2021-05-25","A.S. OURENSE, VERÍN E O BARCO","200","15.030","418"
"2021-05-25","A.S. PONTEVEDRA E O SALNÉS","326","13.719","178"
"2021-05-25","A.S. SANTIAGO E BARBANZA","456","19.092","362"
"2021-05-25","A.S. VIGO","762","23.676","434"
"2021-05-25","GALICIA","2.534","121.376","2.415"
"2021-05-26","A.S. A CORUÑA E CEE","462","29.287","591"
"2021-05-26","A.S. FERROL","82","8.273","217"
"2021-05-26","A.S. LUGO, A MARIÑA E MONFORTE","228","12.349","215"
"2021-05-26","A.S. OURENSE, VERÍN E O BARCO","193","15.047","418"
"2021-05-26","A.S. PONTEVEDRA E O SALNÉS","318","13.748","178"
"2021-05-26","A.S. SANTIAGO E BARBANZA","448","19.122","362"
"2021-05-26","A.S. VIGO","734","23.744","434"
"2021-05-26","GALICIA","2.465","121.570","2.415"
"2021-05-27","A.S. A CORUÑA E CEE","444","29.314","591"
"2021-05-27","A.S. FERROL","85","8.277","217"
"2021-05-27","A.S. LUGO, A MARIÑA E MONFORTE","237","12.359","216"
"2021-05-27","A.S. OURENSE, VERÍN E O BARCO","197","15.059","418"
"2021-05-27","A.S. PONTEVEDRA E O SALNÉS","298","13.778","179"
"2021-05-27","A.S. SANTIAGO E BARBANZA","448","19.146","362"
"2021-05-27","A.S. VIGO","727","23.793","434"
"2021-05-27","GALICIA","2.436","121.726","2.417"
"2021-05-28","A.S. A CORUÑA E CEE","431","29.340","591"
"2021-05-28","A.S. FERROL","90","8.282","217"
"2021-05-28","A.S. LUGO, A MARIÑA E MONFORTE","233","12.373","216"
"2021-05-28","A.S. OURENSE, VERÍN E O BARCO","193","15.074","418"
"2021-05-28","A.S. PONTEVEDRA E O SALNÉS","298","13.800","179"
"2021-05-28","A.S. SANTIAGO E BARBANZA","434","19.179","362"
"2021-05-28","A.S. VIGO","722","23.837","434"
"2021-05-28","GALICIA","2.401","121.885","2.417"
"2021-05-29","A.S. A CORUÑA E CEE","420","29.375","591"
"2021-05-29","A.S. FERROL","95","8.284","217"
"2021-05-29","A.S. LUGO, A MARIÑA E MONFORTE","248","12.379","216"
"2021-05-29","A.S. OURENSE, VERÍN E O BARCO","179","15.092","418"
"2021-05-29","A.S. PONTEVEDRA E O SALNÉS","281","13.823","179"
"2021-05-29","A.S. SANTIAGO E BARBANZA","417","19.211","362"
"2021-05-29","A.S. VIGO","691","23.894","434"
"2021-05-29","GALICIA","2.331","122.058","2.417"
"2021-05-30","A.S. A CORUÑA E CEE","397","29.407","592"
"2021-05-30","A.S. FERROL","94","8.288","217"
"2021-05-30","A.S. LUGO, A MARIÑA E MONFORTE","258","12.386","216"
"2021-05-30","A.S. OURENSE, VERÍN E O BARCO","177","15.105","418"
"2021-05-30","A.S. PONTEVEDRA E O SALNÉS","273","13.839","179"
"2021-05-30","A.S. SANTIAGO E BARBANZA","415","19.225","362"
"2021-05-30","A.S. VIGO","676","23.927","434"
"2021-05-30","GALICIA","2.290","122.177","2.418"
"2021-05-31","A.S. A CORUÑA E CEE","368","29.446","592"
"2021-05-31","A.S. FERROL","99","8.288","217"
"2021-05-31","A.S. LUGO, A MARIÑA E MONFORTE","264","12.394","216"
"2021-05-31","A.S. OURENSE, VERÍN E O BARCO","164","15.126","418"
"2021-05-31","A.S. PONTEVEDRA E O SALNÉS","263","13.853","180"
"2021-05-31","A.S. SANTIAGO E BARBANZA","401","19.253","362"
"2021-05-31","A.S. VIGO","665","23.956","435"
"2021-05-31","GALICIA","2.224","122.316","2.420"
"2021-06-01","A.S. A CORUÑA E CEE","369","29.469","592"
"2021-06-01","A.S. FERROL","116","8.290","217"
"2021-06-01","A.S. LUGO, A MARIÑA E MONFORTE","271","12.403","216"
"2021-06-01","A.S. OURENSE, VERÍN E O BARCO","170","15.133","418"
"2021-06-01","A.S. PONTEVEDRA E O SALNÉS","250","13.871","181"
"2021-06-01","A.S. SANTIAGO E BARBANZA","406","19.264","362"
"2021-06-01","A.S. VIGO","663","23.971","436"
"2021-06-01","GALICIA","2.245","122.401","2.422"
"2021-06-02","A.S. A CORUÑA E CEE","358","29.491","592"
"2021-06-02","A.S. FERROL","115","8.297","217"
"2021-06-02","A.S. LUGO, A MARIÑA E MONFORTE","273","12.414","216"
"2021-06-02","A.S. OURENSE, VERÍN E O BARCO","167","15.145","418"
"2021-06-02","A.S. PONTEVEDRA E O SALNÉS","247","13.889","181"
"2021-06-02","A.S. SANTIAGO E BARBANZA","371","19.307","363"
"2021-06-02","A.S. VIGO","636","24.014","437"
"2021-06-02","GALICIA","2.167","122.557","2.424"
"2021-06-03","A.S. A CORUÑA E CEE","366","29.514","592"
"2021-06-03","A.S. FERROL","115","8.300","217"
"2021-06-03","A.S. LUGO, A MARIÑA E MONFORTE","259","12.440","216"
"2021-06-03","A.S. OURENSE, VERÍN E O BARCO","167","15.160","418"
"2021-06-03","A.S. PONTEVEDRA E O SALNÉS","232","13.914","181"
"2021-06-03","A.S. SANTIAGO E BARBANZA","361","19.333","364"
"2021-06-03","A.S. VIGO","589","24.089","437"
"2021-06-03","GALICIA","2.089","122.750","2.425"
"2021-06-04","A.S. A CORUÑA E CEE","348","29.551","593"
"2021-06-04","A.S. FERROL","109","8.306","217"
"2021-06-04","A.S. LUGO, A MARIÑA E MONFORTE","249","12.464","216"
"2021-06-04","A.S. OURENSE, VERÍN E O BARCO","159","15.177","418"
"2021-06-04","A.S. PONTEVEDRA E O SALNÉS","225","13.934","181"
"2021-06-04","A.S. SANTIAGO E BARBANZA","337","19.364","365"
"2021-06-04","A.S. VIGO","536","24.163","437"
"2021-06-04","GALICIA","1.963","122.959","2.427"
"2021-06-05","A.S. A CORUÑA E CEE","338","29.578","593"
"2021-06-05","A.S. FERROL","96","8.322","217"
"2021-06-05","A.S. LUGO, A MARIÑA E MONFORTE","242","12.483","216"
"2021-06-05","A.S. OURENSE, VERÍN E O BARCO","161","15.188","418"
"2021-06-05","A.S. PONTEVEDRA E O SALNÉS","211","13.951","181"
"2021-06-05","A.S. SANTIAGO E BARBANZA","330","19.385","365"
"2021-06-05","A.S. VIGO","491","24.216","437"
"2021-06-05","GALICIA","1.869","123.123","2.427"
"2021-06-06","A.S. A CORUÑA E CEE","326","29.607","593"
"2021-06-06","A.S. FERROL","95","8.329","217"
"2021-06-06","A.S. LUGO, A MARIÑA E MONFORTE","226","12.506","216"
"2021-06-06","A.S. OURENSE, VERÍN E O BARCO","163","15.195","418"
"2021-06-06","A.S. PONTEVEDRA E O SALNÉS","196","13.972","181"
"2021-06-06","A.S. SANTIAGO E BARBANZA","297","19.422","365"
"2021-06-06","A.S. VIGO","463","24.261","437"
"2021-06-06","GALICIA","1.766","123.292","2.427"
"2021-06-07","A.S. A CORUÑA E CEE","340","29.619","593"
"2021-06-07","A.S. FERROL","97","8.332","217"
"2021-06-07","A.S. LUGO, A MARIÑA E MONFORTE","211","12.528","216"
"2021-06-07","A.S. OURENSE, VERÍN E O BARCO","163","15.203","418"
"2021-06-07","A.S. PONTEVEDRA E O SALNÉS","194","13.979","181"
"2021-06-07","A.S. SANTIAGO E BARBANZA","286","19.440","365"
"2021-06-07","A.S. VIGO","457","24.280","437"
"2021-06-07","GALICIA","1.748","123.381","2.427"
"2021-06-08","A.S. A CORUÑA E CEE","339","29.642","593"
"2021-06-08","A.S. FERROL","103","8.334","217"
"2021-06-08","A.S. LUGO, A MARIÑA E MONFORTE","209","12.536","216"
"2021-06-08","A.S. OURENSE, VERÍN E O BARCO","168","15.210","418"
"2021-06-08","A.S. PONTEVEDRA E O SALNÉS","187","13.994","181"
"2021-06-08","A.S. SANTIAGO E BARBANZA","259","19.474","365"
"2021-06-08","A.S. VIGO","446","24.312","438"
"2021-06-08","GALICIA","1.711","123.502","2.428"
"2021-06-09","A.S. A CORUÑA E CEE","340","29.668","593"
"2021-06-09","A.S. FERROL","112","8.337","217"
"2021-06-09","A.S. LUGO, A MARIÑA E MONFORTE","212","12.546","216"
"2021-06-09","A.S. OURENSE, VERÍN E O BARCO","163","15.221","418"
"2021-06-09","A.S. PONTEVEDRA E O SALNÉS","178","14.016","181"
"2021-06-09","A.S. SANTIAGO E BARBANZA","221","19.515","365"
"2021-06-09","A.S. VIGO","419","24.348","438"
"2021-06-09","GALICIA","1.645","123.651","2.428"
"2021-06-10","A.S. A CORUÑA E CEE","366","29.683","594"
"2021-06-10","A.S. FERROL","111","8.346","217"
"2021-06-10","A.S. LUGO, A MARIÑA E MONFORTE","216","12.558","216"
"2021-06-10","A.S. OURENSE, VERÍN E O BARCO","156","15.231","418"
"2021-06-10","A.S. PONTEVEDRA E O SALNÉS","158","14.037","181"
"2021-06-10","A.S. SANTIAGO E BARBANZA","206","19.539","365"
"2021-06-10","A.S. VIGO","396","24.390","439"
"2021-06-10","GALICIA","1.609","123.784","2.430"
"2021-06-11","A.S. A CORUÑA E CEE","377","29.698","594"
"2021-06-11","A.S. FERROL","112","8.352","217"
"2021-06-11","A.S. LUGO, A MARIÑA E MONFORTE","211","12.579","216"
"2021-06-11","A.S. OURENSE, VERÍN E O BARCO","152","15.250","418"
"2021-06-11","A.S. PONTEVEDRA E O SALNÉS","149","14.050","181"
"2021-06-11","A.S. SANTIAGO E BARBANZA","183","19.565","365"
"2021-06-11","A.S. VIGO","366","24.436","439"
"2021-06-11","GALICIA","1.550","123.930","2.430"
"2021-06-12","A.S. A CORUÑA E CEE","387","29.716","594"
"2021-06-12","A.S. FERROL","99","8.366","217"
"2021-06-12","A.S. LUGO, A MARIÑA E MONFORTE","216","12.586","216"
"2021-06-12","A.S. OURENSE, VERÍN E O BARCO","145","15.265","418"
"2021-06-12","A.S. PONTEVEDRA E O SALNÉS","132","14.071","181"
"2021-06-12","A.S. SANTIAGO E BARBANZA","171","19.585","365"
"2021-06-12","A.S. VIGO","335","24.474","439"
"2021-06-12","GALICIA","1.485","124.063","2.430"
"2021-06-13","A.S. A CORUÑA E CEE","385","29.741","594"
"2021-06-13","A.S. FERROL","95","8.374","217"
"2021-06-13","A.S. LUGO, A MARIÑA E MONFORTE","198","12.609","216"
"2021-06-13","A.S. OURENSE, VERÍN E O BARCO","146","15.271","418"
"2021-06-13","A.S. PONTEVEDRA E O SALNÉS","131","14.077","181"
"2021-06-13","A.S. SANTIAGO E BARBANZA","158","19.601","365"
"2021-06-13","A.S. VIGO","310","24.507","439"
"2021-06-13","GALICIA","1.423","124.180","2.430"
"2021-06-14","A.S. A CORUÑA E CEE","394","29.758","594"
"2021-06-14","A.S. FERROL","96","8.376","217"
"2021-06-14","A.S. LUGO, A MARIÑA E MONFORTE","187","12.625","216"
"2021-06-14","A.S. OURENSE, VERÍN E O BARCO","151","15.279","418"
"2021-06-14","A.S. PONTEVEDRA E O SALNÉS","130","14.085","181"
"2021-06-14","A.S. SANTIAGO E BARBANZA","147","19.615","365"
"2021-06-14","A.S. VIGO","289","24.532","439"
"2021-06-14","GALICIA","1.394","124.270","2.430"
"2021-06-15","A.S. A CORUÑA E CEE","416","29.769","594"
"2021-06-15","A.S. FERROL","100","8.381","217"
"2021-06-15","A.S. LUGO, A MARIÑA E MONFORTE","175","12.645","216"
"2021-06-15","A.S. OURENSE, VERÍN E O BARCO","154","15.288","418"
"2021-06-15","A.S. PONTEVEDRA E O SALNÉS","127","14.093","181"
"2021-06-15","A.S. SANTIAGO E BARBANZA","138","19.630","365"
"2021-06-15","A.S. VIGO","279","24.553","439"
"2021-06-15","GALICIA","1.389","124.359","2.430"
"2021-06-16","A.S. A CORUÑA E CEE","422","29.794","594"
"2021-06-16","A.S. FERROL","101","8.386","217"
"2021-06-16","A.S. LUGO, A MARIÑA E MONFORTE","183","12.661","216"
"2021-06-16","A.S. OURENSE, VERÍN E O BARCO","158","15.301","418"
"2021-06-16","A.S. PONTEVEDRA E O SALNÉS","133","14.097","181"
"2021-06-16","A.S. SANTIAGO E BARBANZA","133","19.646","365"
"2021-06-16","A.S. VIGO","267","24.573","439"
"2021-06-16","GALICIA","1.397","124.458","2.430"
"2021-06-17","A.S. A CORUÑA E CEE","438","29.806","595"
"2021-06-17","A.S. FERROL","106","8.398","217"
"2021-06-17","A.S. LUGO, A MARIÑA E MONFORTE","175","12.676","216"
"2021-06-17","A.S. OURENSE, VERÍN E O BARCO","157","15.309","418"
"2021-06-17","A.S. PONTEVEDRA E O SALNÉS","121","14.119","181"
"2021-06-17","A.S. SANTIAGO E BARBANZA","131","19.655","365"
"2021-06-17","A.S. VIGO","252","24.600","439"
"2021-06-17","GALICIA","1.380","124.563","2.431"
"2021-06-18","A.S. A CORUÑA E CEE","431","29.853","597"
"2021-06-18","A.S. FERROL","101","8.403","217"
"2021-06-18","A.S. LUGO, A MARIÑA E MONFORTE","165","12.695","216"
"2021-06-18","A.S. OURENSE, VERÍN E O BARCO","154","15.323","418"
"2021-06-18","A.S. PONTEVEDRA E O SALNÉS","124","14.126","181"
"2021-06-18","A.S. SANTIAGO E BARBANZA","121","19.672","365"
"2021-06-18","A.S. VIGO","232","24.629","439"
"2021-06-18","GALICIA","1.328","124.701","2.433"
"2021-06-19","A.S. A CORUÑA E CEE","442","29.870","598"
"2021-06-19","A.S. FERROL","103","8.404","217"
"2021-06-19","A.S. LUGO, A MARIÑA E MONFORTE","160","12.709","216"
"2021-06-19","A.S. OURENSE, VERÍN E O BARCO","144","15.337","418"
"2021-06-19","A.S. PONTEVEDRA E O SALNÉS","119","14.136","181"
"2021-06-19","A.S. SANTIAGO E BARBANZA","113","19.687","365"
"2021-06-19","A.S. VIGO","209","24.657","439"
