Fecha,Area_Sanitaria,Personas_Infectadas 
2021-10-09,"A.S. FERROL","1"
2021-10-09,"A.S. LUGO, A MARIÑA E MONFORTE","2"
2021-10-09,"A.S. OURENSE, VERÍN E O BARCO","1"
2021-10-09,"A.S. SANTIAGO E BARBANZA","6"
2021-10-09,"A.S. VIGO","2"
2021-10-09,"GALICIA","20"
2021-10-10,"A.S. A CORUÑA E CEE","3"
2021-10-10,"A.S. PONTEVEDRA E O SALNÉS","2"
2021-10-10,"A.S. SANTIAGO E BARBANZA","3"
2021-10-10,"A.S. VIGO","2"
2021-10-10,"GALICIA","10"
2021-10-11,"A.S. A CORUÑA E CEE","10"
2021-10-11,"A.S. FERROL","1"
2021-10-11,"A.S. OURENSE, VERÍN E O BARCO","5"
2021-10-11,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-10-11,"A.S. SANTIAGO E BARBANZA","10"
2021-10-11,"A.S. VIGO","12"
2021-10-11,"GALICIA","43"
2021-10-12,"A.S. A CORUÑA E CEE","4"
2021-10-12,"A.S. FERROL","3"
2021-10-12,"A.S. OURENSE, VERÍN E O BARCO","4"
2021-10-12,"A.S. PONTEVEDRA E O SALNÉS","3"
2021-10-12,"A.S. SANTIAGO E BARBANZA","5"
2021-10-12,"A.S. VIGO","4"
2021-10-12,"GALICIA","23"
2021-10-13,"A.S. A CORUÑA E CEE","5"
2021-10-13,"A.S. FERROL","1"
2021-10-13,"A.S. LUGO, A MARIÑA E MONFORTE","2"
2021-10-13,"A.S. OURENSE, VERÍN E O BARCO","5"
2021-10-13,"A.S. SANTIAGO E BARBANZA","7"
2021-10-13,"A.S. VIGO","3"
2021-10-13,"GALICIA","23"
2021-10-14,"A.S. A CORUÑA E CEE","8"
2021-10-14,"A.S. FERROL","2"
2021-10-14,"A.S. LUGO, A MARIÑA E MONFORTE","2"
2021-10-14,"A.S. OURENSE, VERÍN E O BARCO","1"
2021-10-14,"A.S. PONTEVEDRA E O SALNÉS","2"
2021-10-14,"A.S. SANTIAGO E BARBANZA","6"
2021-10-14,"A.S. VIGO","11"
2021-10-14,"GALICIA","32"
2021-10-15,"A.S. A CORUÑA E CEE","3"
2021-10-15,"A.S. FERROL","3"
2021-10-15,"A.S. LUGO, A MARIÑA E MONFORTE","3"
2021-10-15,"A.S. OURENSE, VERÍN E O BARCO","1"
2021-10-15,"A.S. PONTEVEDRA E O SALNÉS","7"
2021-10-15,"A.S. SANTIAGO E BARBANZA","10"
2021-10-15,"A.S. VIGO","5"
2021-10-15,"GALICIA","32"
2021-10-16,"A.S. A CORUÑA E CEE","3"
2021-10-16,"A.S. FERROL","1"
2021-10-16,"A.S. LUGO, A MARIÑA E MONFORTE","3"
2021-10-16,"A.S. OURENSE, VERÍN E O BARCO","3"
2021-10-16,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-10-16,"A.S. SANTIAGO E BARBANZA","5"
2021-10-16,"A.S. VIGO","2"
2021-10-16,"GALICIA","22"
2021-10-17,"A.S. A CORUÑA E CEE","4"
2021-10-17,"A.S. FERROL","1"
2021-10-17,"A.S. LUGO, A MARIÑA E MONFORTE","2"
2021-10-17,"A.S. PONTEVEDRA E O SALNÉS","7"
2021-10-17,"A.S. SANTIAGO E BARBANZA","5"
2021-10-17,"A.S. VIGO","1"
2021-10-17,"GALICIA","20"
2021-10-18,"A.S. A CORUÑA E CEE","7"
2021-10-18,"A.S. LUGO, A MARIÑA E MONFORTE","5"
2021-10-18,"A.S. PONTEVEDRA E O SALNÉS","9"
2021-10-18,"A.S. SANTIAGO E BARBANZA","4"
2021-10-18,"A.S. VIGO","4"
2021-10-18,"GALICIA","29"
2021-10-19,"A.S. A CORUÑA E CEE","5"
2021-10-19,"A.S. FERROL","1"
2021-10-19,"A.S. LUGO, A MARIÑA E MONFORTE","1"
2021-10-19,"A.S. OURENSE, VERÍN E O BARCO","2"
2021-10-19,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-10-19,"A.S. SANTIAGO E BARBANZA","6"
2021-10-19,"A.S. VIGO","6"
2021-10-19,"GALICIA","26"
2021-10-20,"A.S. A CORUÑA E CEE","3"
2021-10-20,"A.S. FERROL","3"
2021-10-20,"A.S. LUGO, A MARIÑA E MONFORTE","3"
2021-10-20,"A.S. OURENSE, VERÍN E O BARCO","6"
2021-10-20,"A.S. PONTEVEDRA E O SALNÉS","7"
2021-10-20,"A.S. SANTIAGO E BARBANZA","2"
2021-10-20,"A.S. VIGO","3"
2021-10-20,"GALICIA","27"
2021-10-21,"A.S. A CORUÑA E CEE","5"
2021-10-21,"A.S. FERROL","2"
2021-10-21,"A.S. OURENSE, VERÍN E O BARCO","9"
2021-10-21,"A.S. PONTEVEDRA E O SALNÉS","3"
2021-10-21,"A.S. SANTIAGO E BARBANZA","3"
2021-10-21,"A.S. VIGO","6"
2021-10-21,"GALICIA","28"
2021-10-22,"A.S. A CORUÑA E CEE","7"
2021-10-22,"A.S. FERROL","1"
2021-10-22,"A.S. LUGO, A MARIÑA E MONFORTE","2"
2021-10-22,"A.S. OURENSE, VERÍN E O BARCO","4"
2021-10-22,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-10-22,"A.S. SANTIAGO E BARBANZA","9"
2021-10-22,"A.S. VIGO","6"
2021-10-22,"GALICIA","34"
2021-10-23,"A.S. A CORUÑA E CEE","10"
2021-10-23,"A.S. FERROL","3"
2021-10-23,"A.S. LUGO, A MARIÑA E MONFORTE","4"
2021-10-23,"A.S. SANTIAGO E BARBANZA","6"
2021-10-23,"A.S. VIGO","2"
2021-10-23,"GALICIA","25"
2021-10-24,"A.S. A CORUÑA E CEE","4"
2021-10-24,"A.S. FERROL","1"
2021-10-24,"A.S. LUGO, A MARIÑA E MONFORTE","6"
2021-10-24,"A.S. OURENSE, VERÍN E O BARCO","5"
2021-10-24,"A.S. PONTEVEDRA E O SALNÉS","3"
2021-10-24,"A.S. SANTIAGO E BARBANZA","2"
2021-10-24,"A.S. VIGO","6"
2021-10-24,"GALICIA","27"
2021-10-25,"A.S. A CORUÑA E CEE","10"
2021-10-25,"A.S. FERROL","7"
2021-10-25,"A.S. LUGO, A MARIÑA E MONFORTE","8"
2021-10-25,"A.S. OURENSE, VERÍN E O BARCO","15"
2021-10-25,"A.S. PONTEVEDRA E O SALNÉS","4"
2021-10-25,"A.S. SANTIAGO E BARBANZA","6"
2021-10-25,"A.S. VIGO","15"
2021-10-25,"GALICIA","65"
2021-10-26,"A.S. A CORUÑA E CEE","10"
2021-10-26,"A.S. FERROL","4"
2021-10-26,"A.S. LUGO, A MARIÑA E MONFORTE","6"
2021-10-26,"A.S. OURENSE, VERÍN E O BARCO","12"
2021-10-26,"A.S. PONTEVEDRA E O SALNÉS","4"
2021-10-26,"A.S. SANTIAGO E BARBANZA","1"
2021-10-26,"A.S. VIGO","5"
2021-10-26,"GALICIA","42"
2021-10-27,"A.S. A CORUÑA E CEE","13"
2021-10-27,"A.S. FERROL","1"
2021-10-27,"A.S. LUGO, A MARIÑA E MONFORTE","3"
2021-10-27,"A.S. OURENSE, VERÍN E O BARCO","11"
2021-10-27,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-10-27,"A.S. SANTIAGO E BARBANZA","8"
2021-10-27,"A.S. VIGO","5"
2021-10-27,"GALICIA","46"
2021-10-28,"A.S. A CORUÑA E CEE","4"
2021-10-28,"A.S. FERROL","3"
2021-10-28,"A.S. LUGO, A MARIÑA E MONFORTE","3"
2021-10-28,"A.S. OURENSE, VERÍN E O BARCO","26"
2021-10-28,"A.S. PONTEVEDRA E O SALNÉS","3"
2021-10-28,"A.S. SANTIAGO E BARBANZA","2"
2021-10-28,"A.S. VIGO","7"
2021-10-28,"GALICIA","48"
2021-10-29,"A.S. A CORUÑA E CEE","13"
2021-10-29,"A.S. FERROL","3"
2021-10-29,"A.S. LUGO, A MARIÑA E MONFORTE","4"
2021-10-29,"A.S. OURENSE, VERÍN E O BARCO","7"
2021-10-29,"A.S. PONTEVEDRA E O SALNÉS","3"
2021-10-29,"A.S. SANTIAGO E BARBANZA","5"
2021-10-29,"A.S. VIGO","6"
2021-10-29,"GALICIA","41"
2021-10-30,"A.S. A CORUÑA E CEE","5"
2021-10-30,"A.S. FERROL","4"
2021-10-30,"A.S. LUGO, A MARIÑA E MONFORTE","1"
2021-10-30,"A.S. OURENSE, VERÍN E O BARCO","7"
2021-10-30,"A.S. SANTIAGO E BARBANZA","2"
2021-10-30,"A.S. VIGO","4"
2021-10-30,"GALICIA","23"
2021-10-31,"A.S. A CORUÑA E CEE","7"
2021-10-31,"A.S. FERROL","4"
2021-10-31,"A.S. LUGO, A MARIÑA E MONFORTE","5"
2021-10-31,"A.S. OURENSE, VERÍN E O BARCO","12"
2021-10-31,"A.S. PONTEVEDRA E O SALNÉS","2"
2021-10-31,"A.S. SANTIAGO E BARBANZA","7"
2021-10-31,"A.S. VIGO","6"
2021-10-31,"GALICIA","43"
2021-11-01,"A.S. A CORUÑA E CEE","5"
2021-11-01,"A.S. FERROL","3"
2021-11-01,"A.S. LUGO, A MARIÑA E MONFORTE","7"
2021-11-01,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-11-01,"A.S. PONTEVEDRA E O SALNÉS","3"
2021-11-01,"A.S. SANTIAGO E BARBANZA","4"
2021-11-01,"A.S. VIGO","1"
2021-11-01,"GALICIA","33"
2021-11-02,"A.S. A CORUÑA E CEE","15"
2021-11-02,"A.S. FERROL","1"
2021-11-02,"A.S. LUGO, A MARIÑA E MONFORTE","2"
2021-11-02,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-11-02,"A.S. PONTEVEDRA E O SALNÉS","4"
2021-11-02,"A.S. SANTIAGO E BARBANZA","5"
2021-11-02,"A.S. VIGO","5"
2021-11-02,"GALICIA","42"
2021-11-03,"A.S. A CORUÑA E CEE","28"
2021-11-03,"A.S. FERROL","10"
2021-11-03,"A.S. LUGO, A MARIÑA E MONFORTE","8"
2021-11-03,"A.S. OURENSE, VERÍN E O BARCO","13"
2021-11-03,"A.S. PONTEVEDRA E O SALNÉS","4"
2021-11-03,"A.S. SANTIAGO E BARBANZA","9"
2021-11-03,"A.S. VIGO","11"
2021-11-03,"GALICIA","83"
2021-11-04,"A.S. A CORUÑA E CEE","22"
2021-11-04,"A.S. FERROL","10"
2021-11-04,"A.S. LUGO, A MARIÑA E MONFORTE","3"
2021-11-04,"A.S. OURENSE, VERÍN E O BARCO","23"
2021-11-04,"A.S. PONTEVEDRA E O SALNÉS","11"
2021-11-04,"A.S. SANTIAGO E BARBANZA","13"
2021-11-04,"A.S. VIGO","13"
2021-11-04,"GALICIA","95"
2021-11-05,"A.S. A CORUÑA E CEE","24"
2021-11-05,"A.S. FERROL","4"
2021-11-05,"A.S. LUGO, A MARIÑA E MONFORTE","5"
2021-11-05,"A.S. OURENSE, VERÍN E O BARCO","19"
2021-11-05,"A.S. PONTEVEDRA E O SALNÉS","7"
2021-11-05,"A.S. SANTIAGO E BARBANZA","7"
2021-11-05,"A.S. VIGO","5"
2021-11-05,"GALICIA","71"
2021-11-06,"A.S. A CORUÑA E CEE","22"
2021-11-06,"A.S. FERROL","10"
2021-11-06,"A.S. LUGO, A MARIÑA E MONFORTE","3"
2021-11-06,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-11-06,"A.S. PONTEVEDRA E O SALNÉS","8"
2021-11-06,"A.S. SANTIAGO E BARBANZA","7"
2021-11-06,"A.S. VIGO","12"
2021-11-06,"GALICIA","72"
2021-11-07,"A.S. A CORUÑA E CEE","16"
2021-11-07,"A.S. FERROL","9"
2021-11-07,"A.S. LUGO, A MARIÑA E MONFORTE","6"
2021-11-07,"A.S. OURENSE, VERÍN E O BARCO","12"
2021-11-07,"A.S. PONTEVEDRA E O SALNÉS","8"
2021-11-07,"A.S. SANTIAGO E BARBANZA","6"
2021-11-07,"A.S. VIGO","12"
2021-11-07,"GALICIA","69"
2021-11-08,"A.S. A CORUÑA E CEE","19"
2021-11-08,"A.S. FERROL","5"
2021-11-08,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-11-08,"A.S. OURENSE, VERÍN E O BARCO","11"
2021-11-08,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-11-08,"A.S. SANTIAGO E BARBANZA","9"
2021-11-08,"A.S. VIGO","13"
2021-11-08,"GALICIA","71"
2021-11-09,"A.S. A CORUÑA E CEE","27"
2021-11-09,"A.S. FERROL","4"
2021-11-09,"A.S. LUGO, A MARIÑA E MONFORTE","4"
2021-11-09,"A.S. OURENSE, VERÍN E O BARCO","34"
2021-11-09,"A.S. PONTEVEDRA E O SALNÉS","13"
2021-11-09,"A.S. SANTIAGO E BARBANZA","6"
2021-11-09,"A.S. VIGO","17"
2021-11-09,"GALICIA","105"
2021-11-10,"A.S. A CORUÑA E CEE","15"
2021-11-10,"A.S. FERROL","6"
2021-11-10,"A.S. LUGO, A MARIÑA E MONFORTE","16"
2021-11-10,"A.S. OURENSE, VERÍN E O BARCO","36"
2021-11-10,"A.S. PONTEVEDRA E O SALNÉS","6"
2021-11-10,"A.S. SANTIAGO E BARBANZA","10"
2021-11-10,"A.S. VIGO","16"
2021-11-10,"GALICIA","105"
2021-11-11,"A.S. A CORUÑA E CEE","27"
2021-11-11,"A.S. FERROL","2"
2021-11-11,"A.S. LUGO, A MARIÑA E MONFORTE","19"
2021-11-11,"A.S. OURENSE, VERÍN E O BARCO","35"
2021-11-11,"A.S. PONTEVEDRA E O SALNÉS","11"
2021-11-11,"A.S. SANTIAGO E BARBANZA","9"
2021-11-11,"A.S. VIGO","25"
2021-11-11,"GALICIA","128"
2021-11-12,"A.S. A CORUÑA E CEE","21"
2021-11-12,"A.S. FERROL","12"
2021-11-12,"A.S. LUGO, A MARIÑA E MONFORTE","22"
2021-11-12,"A.S. OURENSE, VERÍN E O BARCO","36"
2021-11-12,"A.S. PONTEVEDRA E O SALNÉS","10"
2021-11-12,"A.S. SANTIAGO E BARBANZA","16"
2021-11-12,"A.S. VIGO","27"
2021-11-12,"GALICIA","144"
2021-11-13,"A.S. A CORUÑA E CEE","28"
2021-11-13,"A.S. FERROL","8"
2021-11-13,"A.S. LUGO, A MARIÑA E MONFORTE","11"
2021-11-13,"A.S. OURENSE, VERÍN E O BARCO","24"
2021-11-13,"A.S. PONTEVEDRA E O SALNÉS","16"
2021-11-13,"A.S. SANTIAGO E BARBANZA","8"
2021-11-13,"A.S. VIGO","56"
2021-11-13,"GALICIA","151"
2021-11-14,"A.S. A CORUÑA E CEE","23"
2021-11-14,"A.S. FERROL","5"
2021-11-14,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2021-11-14,"A.S. OURENSE, VERÍN E O BARCO","22"
2021-11-14,"A.S. PONTEVEDRA E O SALNÉS","13"
2021-11-14,"A.S. SANTIAGO E BARBANZA","14"
2021-11-14,"A.S. VIGO","28"
2021-11-14,"GALICIA","118"
2021-11-15,"A.S. A CORUÑA E CEE","18"
2021-11-15,"A.S. FERROL","4"
2021-11-15,"A.S. LUGO, A MARIÑA E MONFORTE","12"
2021-11-15,"A.S. OURENSE, VERÍN E O BARCO","37"
2021-11-15,"A.S. PONTEVEDRA E O SALNÉS","9"
2021-11-15,"A.S. SANTIAGO E BARBANZA","18"
2021-11-15,"A.S. VIGO","40"
2021-11-15,"GALICIA","138"
2021-11-16,"A.S. A CORUÑA E CEE","33"
2021-11-16,"A.S. FERROL","16"
2021-11-16,"A.S. LUGO, A MARIÑA E MONFORTE","24"
2021-11-16,"A.S. OURENSE, VERÍN E O BARCO","52"
2021-11-16,"A.S. PONTEVEDRA E O SALNÉS","25"
2021-11-16,"A.S. SANTIAGO E BARBANZA","25"
2021-11-16,"A.S. VIGO","65"
2021-11-16,"GALICIA","240"
2021-11-17,"A.S. A CORUÑA E CEE","40"
2021-11-17,"A.S. FERROL","13"
2021-11-17,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2021-11-17,"A.S. OURENSE, VERÍN E O BARCO","78"
2021-11-17,"A.S. PONTEVEDRA E O SALNÉS","27"
2021-11-17,"A.S. SANTIAGO E BARBANZA","30"
2021-11-17,"A.S. VIGO","65"
2021-11-17,"GALICIA","283"
2021-11-18,"A.S. A CORUÑA E CEE","48"
2021-11-18,"A.S. FERROL","9"
2021-11-18,"A.S. LUGO, A MARIÑA E MONFORTE","33"
2021-11-18,"A.S. OURENSE, VERÍN E O BARCO","84"
2021-11-18,"A.S. PONTEVEDRA E O SALNÉS","21"
2021-11-18,"A.S. SANTIAGO E BARBANZA","20"
2021-11-18,"A.S. VIGO","59"
2021-11-18,"GALICIA","274"
2021-11-19,"A.S. A CORUÑA E CEE","34"
2021-11-19,"A.S. FERROL","18"
2021-11-19,"A.S. LUGO, A MARIÑA E MONFORTE","24"
2021-11-19,"A.S. OURENSE, VERÍN E O BARCO","117"
2021-11-19,"A.S. PONTEVEDRA E O SALNÉS","28"
2021-11-19,"A.S. SANTIAGO E BARBANZA","47"
2021-11-19,"A.S. VIGO","94"
2021-11-19,"GALICIA","362"
2021-11-20,"A.S. A CORUÑA E CEE","60"
2021-11-20,"A.S. FERROL","9"
2021-11-20,"A.S. LUGO, A MARIÑA E MONFORTE","42"
2021-11-20,"A.S. OURENSE, VERÍN E O BARCO","72"
2021-11-20,"A.S. PONTEVEDRA E O SALNÉS","26"
2021-11-20,"A.S. SANTIAGO E BARBANZA","15"
2021-11-20,"A.S. VIGO","86"
2021-11-20,"GALICIA","310"
2021-11-21,"A.S. A CORUÑA E CEE","30"
2021-11-21,"A.S. FERROL","13"
2021-11-21,"A.S. LUGO, A MARIÑA E MONFORTE","19"
2021-11-21,"A.S. OURENSE, VERÍN E O BARCO","63"
2021-11-21,"A.S. PONTEVEDRA E O SALNÉS","18"
2021-11-21,"A.S. SANTIAGO E BARBANZA","17"
2021-11-21,"A.S. VIGO","62"
2021-11-21,"GALICIA","222"
2021-11-22,"A.S. A CORUÑA E CEE","19"
2021-11-22,"A.S. FERROL","21"
2021-11-22,"A.S. LUGO, A MARIÑA E MONFORTE","36"
2021-11-22,"A.S. OURENSE, VERÍN E O BARCO","88"
2021-11-22,"A.S. PONTEVEDRA E O SALNÉS","30"
2021-11-22,"A.S. SANTIAGO E BARBANZA","32"
2021-11-22,"A.S. VIGO","80"
2021-11-22,"GALICIA","306"
2021-11-23,"A.S. A CORUÑA E CEE","49"
2021-11-23,"A.S. FERROL","13"
2021-11-23,"A.S. LUGO, A MARIÑA E MONFORTE","42"
2021-11-23,"A.S. OURENSE, VERÍN E O BARCO","104"
2021-11-23,"A.S. PONTEVEDRA E O SALNÉS","26"
2021-11-23,"A.S. SANTIAGO E BARBANZA","37"
2021-11-23,"A.S. VIGO","118"
2021-11-23,"GALICIA","389"
2021-11-24,"A.S. A CORUÑA E CEE","60"
2021-11-24,"A.S. FERROL","41"
2021-11-24,"A.S. LUGO, A MARIÑA E MONFORTE","59"
2021-11-24,"A.S. OURENSE, VERÍN E O BARCO","139"
2021-11-24,"A.S. PONTEVEDRA E O SALNÉS","53"
2021-11-24,"A.S. SANTIAGO E BARBANZA","41"
2021-11-24,"A.S. VIGO","142"
2021-11-24,"GALICIA","535"
2021-11-25,"A.S. A CORUÑA E CEE","91"
2021-11-25,"A.S. FERROL","16"
2021-11-25,"A.S. LUGO, A MARIÑA E MONFORTE","32"
2021-11-25,"A.S. OURENSE, VERÍN E O BARCO","152"
2021-11-25,"A.S. PONTEVEDRA E O SALNÉS","54"
2021-11-25,"A.S. SANTIAGO E BARBANZA","32"
2021-11-25,"A.S. VIGO","187"
2021-11-25,"GALICIA","564"
2021-11-26,"A.S. A CORUÑA E CEE","67"
2021-11-26,"A.S. FERROL","30"
2021-11-26,"A.S. LUGO, A MARIÑA E MONFORTE","50"
2021-11-26,"A.S. OURENSE, VERÍN E O BARCO","119"
2021-11-26,"A.S. PONTEVEDRA E O SALNÉS","55"
2021-11-26,"A.S. SANTIAGO E BARBANZA","50"
2021-11-26,"A.S. VIGO","155"
2021-11-26,"GALICIA","526"
2021-11-27,"A.S. A CORUÑA E CEE","59"
2021-11-27,"A.S. FERROL","31"
2021-11-27,"A.S. LUGO, A MARIÑA E MONFORTE","42"
2021-11-27,"A.S. OURENSE, VERÍN E O BARCO","166"
2021-11-27,"A.S. PONTEVEDRA E O SALNÉS","39"
2021-11-27,"A.S. SANTIAGO E BARBANZA","30"
2021-11-27,"A.S. VIGO","140"
2021-11-27,"GALICIA","507"
2021-11-28,"A.S. A CORUÑA E CEE","67"
2021-11-28,"A.S. FERROL","15"
2021-11-28,"A.S. LUGO, A MARIÑA E MONFORTE","29"
2021-11-28,"A.S. OURENSE, VERÍN E O BARCO","100"
2021-11-28,"A.S. PONTEVEDRA E O SALNÉS","48"
2021-11-28,"A.S. SANTIAGO E BARBANZA","33"
2021-11-28,"A.S. VIGO","109"
2021-11-28,"GALICIA","401"
2021-11-29,"A.S. A CORUÑA E CEE","68"
2021-11-29,"A.S. FERROL","28"
2021-11-29,"A.S. LUGO, A MARIÑA E MONFORTE","49"
2021-11-29,"A.S. OURENSE, VERÍN E O BARCO","136"
2021-11-29,"A.S. PONTEVEDRA E O SALNÉS","81"
2021-11-29,"A.S. SANTIAGO E BARBANZA","21"
2021-11-29,"A.S. VIGO","165"
2021-11-29,"GALICIA","548"
2021-11-30,"A.S. A CORUÑA E CEE","110"
2021-11-30,"A.S. FERROL","25"
2021-11-30,"A.S. LUGO, A MARIÑA E MONFORTE","67"
2021-11-30,"A.S. OURENSE, VERÍN E O BARCO","205"
2021-11-30,"A.S. PONTEVEDRA E O SALNÉS","92"
2021-11-30,"A.S. SANTIAGO E BARBANZA","50"
2021-11-30,"A.S. VIGO","192"
2021-11-30,"GALICIA","741"
2021-12-01,"A.S. A CORUÑA E CEE","99"
2021-12-01,"A.S. FERROL","23"
2021-12-01,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2021-12-01,"A.S. OURENSE, VERÍN E O BARCO","154"
2021-12-01,"A.S. PONTEVEDRA E O SALNÉS","102"
2021-12-01,"A.S. SANTIAGO E BARBANZA","64"
2021-12-01,"A.S. VIGO","277"
2021-12-01,"GALICIA","772"
2021-12-02,"A.S. A CORUÑA E CEE","104"
2021-12-02,"A.S. FERROL","25"
2021-12-02,"A.S. LUGO, A MARIÑA E MONFORTE","48"
2021-12-02,"A.S. OURENSE, VERÍN E O BARCO","255"
2021-12-02,"A.S. PONTEVEDRA E O SALNÉS","135"
2021-12-02,"A.S. SANTIAGO E BARBANZA","61"
2021-12-02,"A.S. VIGO","240"
2021-12-02,"GALICIA","868"
2021-12-03,"A.S. A CORUÑA E CEE","113"
2021-12-03,"A.S. FERROL","31"
2021-12-03,"A.S. LUGO, A MARIÑA E MONFORTE","61"
2021-12-03,"A.S. OURENSE, VERÍN E O BARCO","178"
2021-12-03,"A.S. PONTEVEDRA E O SALNÉS","113"
2021-12-03,"A.S. SANTIAGO E BARBANZA","74"
2021-12-03,"A.S. VIGO","251"
2021-12-03,"GALICIA","821"
2021-12-04,"A.S. A CORUÑA E CEE","127"
2021-12-04,"A.S. FERROL","43"
2021-12-04,"A.S. LUGO, A MARIÑA E MONFORTE","47"
2021-12-04,"A.S. OURENSE, VERÍN E O BARCO","200"
2021-12-04,"A.S. PONTEVEDRA E O SALNÉS","109"
2021-12-04,"A.S. SANTIAGO E BARBANZA","51"
2021-12-04,"A.S. VIGO","291"
2021-12-04,"GALICIA","868"
2021-12-05,"A.S. A CORUÑA E CEE","58"
2021-12-05,"A.S. FERROL","16"
2021-12-05,"A.S. LUGO, A MARIÑA E MONFORTE","52"
2021-12-05,"A.S. OURENSE, VERÍN E O BARCO","154"
2021-12-05,"A.S. PONTEVEDRA E O SALNÉS","134"
2021-12-05,"A.S. SANTIAGO E BARBANZA","41"
2021-12-05,"A.S. VIGO","265"
2021-12-05,"GALICIA","720"
2021-12-06,"A.S. A CORUÑA E CEE","90"
2021-12-06,"A.S. FERROL","29"
2021-12-06,"A.S. LUGO, A MARIÑA E MONFORTE","42"
2021-12-06,"A.S. OURENSE, VERÍN E O BARCO","184"
2021-12-06,"A.S. PONTEVEDRA E O SALNÉS","108"
2021-12-06,"A.S. SANTIAGO E BARBANZA","39"
2021-12-06,"A.S. VIGO","138"
2021-12-06,"GALICIA","630"
2021-12-07,"A.S. A CORUÑA E CEE","111"
2021-12-07,"A.S. FERROL","37"
2021-12-07,"A.S. LUGO, A MARIÑA E MONFORTE","35"
2021-12-07,"A.S. OURENSE, VERÍN E O BARCO","232"
2021-12-07,"A.S. PONTEVEDRA E O SALNÉS","120"
2021-12-07,"A.S. SANTIAGO E BARBANZA","55"
2021-12-07,"A.S. VIGO","296"
2021-12-07,"GALICIA","886"
2021-12-08,"A.S. A CORUÑA E CEE","126"
2021-12-08,"A.S. FERROL","31"
2021-12-08,"A.S. LUGO, A MARIÑA E MONFORTE","56"
2021-12-08,"A.S. OURENSE, VERÍN E O BARCO","183"
2021-12-08,"A.S. PONTEVEDRA E O SALNÉS","165"
2021-12-08,"A.S. SANTIAGO E BARBANZA","64"
2021-12-08,"A.S. VIGO","375"
2021-12-08,"GALICIA","1.000"
2021-12-09,"A.S. A CORUÑA E CEE","169"
2021-12-09,"A.S. FERROL","53"
2021-12-09,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2021-12-09,"A.S. OURENSE, VERÍN E O BARCO","180"
2021-12-09,"A.S. PONTEVEDRA E O SALNÉS","165"
2021-12-09,"A.S. SANTIAGO E BARBANZA","55"
2021-12-09,"A.S. VIGO","472"
2021-12-09,"GALICIA","1.148"
2021-12-10,"A.S. A CORUÑA E CEE","105"
2021-12-10,"A.S. FERROL","33"
2021-12-10,"A.S. LUGO, A MARIÑA E MONFORTE","71"
2021-12-10,"A.S. OURENSE, VERÍN E O BARCO","215"
2021-12-10,"A.S. PONTEVEDRA E O SALNÉS","178"
2021-12-10,"A.S. SANTIAGO E BARBANZA","97"
2021-12-10,"A.S. VIGO","291"
2021-12-10,"GALICIA","990"
2021-12-11,"A.S. A CORUÑA E CEE","115"
2021-12-11,"A.S. FERROL","37"
2021-12-11,"A.S. LUGO, A MARIÑA E MONFORTE","61"
2021-12-11,"A.S. OURENSE, VERÍN E O BARCO","235"
2021-12-11,"A.S. PONTEVEDRA E O SALNÉS","88"
2021-12-11,"A.S. SANTIAGO E BARBANZA","67"
2021-12-11,"A.S. VIGO","329"
2021-12-11,"GALICIA","932"
2021-12-12,"A.S. A CORUÑA E CEE","179"
2021-12-12,"A.S. FERROL","43"
2021-12-12,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2021-12-12,"A.S. OURENSE, VERÍN E O BARCO","156"
2021-12-12,"A.S. PONTEVEDRA E O SALNÉS","217"
2021-12-12,"A.S. SANTIAGO E BARBANZA","85"
2021-12-12,"A.S. VIGO","330"
2021-12-12,"GALICIA","1.064"
2021-12-13,"A.S. A CORUÑA E CEE","139"
2021-12-13,"A.S. FERROL","32"
2021-12-13,"A.S. LUGO, A MARIÑA E MONFORTE","90"
2021-12-13,"A.S. OURENSE, VERÍN E O BARCO","142"
2021-12-13,"A.S. PONTEVEDRA E O SALNÉS","110"
2021-12-13,"A.S. SANTIAGO E BARBANZA","99"
2021-12-13,"A.S. VIGO","348"
2021-12-13,"GALICIA","960"
2021-12-14,"A.S. A CORUÑA E CEE","203"
2021-12-14,"A.S. FERROL","34"
2021-12-14,"A.S. LUGO, A MARIÑA E MONFORTE","90"
2021-12-14,"A.S. OURENSE, VERÍN E O BARCO","148"
2021-12-14,"A.S. PONTEVEDRA E O SALNÉS","184"
2021-12-14,"A.S. SANTIAGO E BARBANZA","119"
2021-12-14,"A.S. VIGO","350"
2021-12-14,"GALICIA","1.128"
2021-12-15,"A.S. A CORUÑA E CEE","207"
