Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-09-10 18:00:00,"A.S. FERROL","11.597","4","185","11.177","5","5","179.744","67.995","229","23.754"
2021-09-10 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.653","48","809","18.597","15","5","316.157","150.437","241","62.673"
2021-09-10 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.498","9","441","20.619","13","7","326.127","147.246","439","115.880"
2021-09-10 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.313","14","249","20.863","3","5","299.247","107.515","202","133.657"
2021-09-10 18:00:00,"A.S. SANTIAGO E BARBANZA","26.751","29","682","25.708","15","1","430.873","159.611","373","150.311"
2021-09-10 18:00:00,"A.S. VIGO","37.318","22","602","36.261","18","7","608.171","302.187","469","99.410"
2021-09-10 18:00:00,"GALICIA","180.906","164","4.041","174.296","103","43","2.785.702","1.107.629","2.602","811.307"
2021-09-11 18:00:00,"A.S. A CORUÑA E CEE","42.816","40","1.005","41.177","39","12","626.136","172.678","650","225.897"
2021-09-11 18:00:00,"A.S. FERROL","11.599","2","168","11.196","5","5","179.918","68.004","229","23.800"
2021-09-11 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.667","14","727","18.693","18","3","316.422","150.454","241","62.769"
2021-09-11 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.507","9","391","20.678","13","8","326.445","147.263","440","116.141"
2021-09-11 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.335","21","248","20.886","3","4","299.545","107.538","202","133.942"
2021-09-11 18:00:00,"A.S. SANTIAGO E BARBANZA","26.784","34","640","25.783","14","1","431.484","159.636","373","150.612"
2021-09-11 18:00:00,"A.S. VIGO","37.344","26","575","36.314","17","7","608.648","302.222","469","99.559"
2021-09-11 18:00:00,"GALICIA","181.052","146","3.754","174.727","109","40","2.788.598","1.107.795","2.604","812.720"
2021-09-12 18:00:00,"A.S. A CORUÑA E CEE","42.837","21","939","41.264","42","12","626.603","172.681","650","226.373"
2021-09-12 18:00:00,"A.S. FERROL","11.601","2","160","11.206","5","5","180.101","68.004","229","23.831"
2021-09-12 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.694","27","667","18.780","20","3","316.817","150.456","241","62.869"
2021-09-12 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.515","8","367","20.710","13","8","326.823","147.267","440","116.411"
2021-09-12 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.338","3","224","20.913","4","4","299.756","107.538","202","134.262"
2021-09-12 18:00:00,"A.S. SANTIAGO E BARBANZA","26.802","18","600","25.841","16","2","432.123","159.636","373","150.905"
2021-09-12 18:00:00,"A.S. VIGO","37.354","10","509","36.390","16","8","609.020","302.222","469","99.762"
2021-09-12 18:00:00,"GALICIA","181.141","89","3.466","175.104","116","42","2.791.243","1.107.804","2.604","814.413"
2021-09-13 18:00:00,"A.S. A CORUÑA E CEE","42.860","20","879","41.347","40","12","626.991","172.730","650","226.713"
2021-09-13 18:00:00,"A.S. FERROL","11.600","0","136","11.229","6","3","180.394","68.006","229","23.948"
2021-09-13 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.704","10","629","18.826","23","3","317.174","150.478","243","63.026"
2021-09-13 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.523","9","351","20.734","14","6","327.313","147.284","440","116.828"
2021-09-13 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.344","6","214","20.929","4","4","299.893","107.554","202","134.726"
2021-09-13 18:00:00,"A.S. SANTIAGO E BARBANZA","26.811","11","560","25.889","13","2","432.530","159.677","374","151.307"
2021-09-13 18:00:00,"A.S. VIGO","37.374","18","480","36.438","12","7","609.478","302.251","470","100.121"
2021-09-13 18:00:00,"GALICIA","181.216","74","3.249","175.392","112","37","2.793.773","1.107.980","2.608","816.669"
2021-09-14 18:00:00,"A.S. A CORUÑA E CEE","42.892","26","823","41.434","34","12","627.640","172.833","651","227.157"
2021-09-14 18:00:00,"A.S. FERROL","11.602","6","120","11.247","6","2","180.778","68.008","229","24.001"
2021-09-14 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.724","22","572","18.903","17","3","317.653","150.484","243","63.256"
2021-09-14 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.540","16","323","20.779","13","6","327.731","147.286","440","117.297"
2021-09-14 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.347","3","204","20.942","4","3","300.228","107.561","202","135.202"
2021-09-14 18:00:00,"A.S. SANTIAGO E BARBANZA","26.826","14","504","25.960","12","2","433.118","159.681","374","151.775"
2021-09-14 18:00:00,"A.S. VIGO","37.397","25","464","36.477","13","7","610.114","302.251","471","100.352"
2021-09-14 18:00:00,"GALICIA","181.328","112","3.010","175.742","99","35","2.797.262","1.108.104","2.610","819.040"
2021-09-15 18:00:00,"A.S. A CORUÑA E CEE","42.917","29","760","41.523","27","9","628.348","174.552","651","227.483"
2021-09-15 18:00:00,"A.S. FERROL","11.603","0","103","11.265","6","2","181.044","68.031","229","24.050"
2021-09-15 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.748","26","525","18.972","17","3","318.296","150.486","245","63.491"
2021-09-15 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.559","18","299","20.821","11","5","328.323","147.299","440","117.637"
2021-09-15 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.354","7","187","20.966","4","3","300.468","107.710","202","135.550"
2021-09-15 18:00:00,"A.S. SANTIAGO E BARBANZA","26.831","4","456","26.013","12","2","433.552","159.701","374","152.196"
2021-09-15 18:00:00,"A.S. VIGO","37.431","33","434","36.541","11","7","610.791","302.357","471","100.671"
2021-09-15 18:00:00,"GALICIA","181.443","117","2.764","176.101","88","31","2.800.822","1.110.136","2.612","821.078"
2021-09-16 18:00:00,"A.S. A CORUÑA E CEE","42.935","15","687","41.614","25","10","629.034","174.619","651","227.815"
2021-09-16 18:00:00,"A.S. FERROL","11.603","0","88","11.280","5","1","181.162","68.867","229","24.099"
2021-09-16 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.770","22","510","19.008","15","4","318.827","150.491","246","63.745"
2021-09-16 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.564","7","276","20.849","10","5","328.633","147.308","440","118.021"
2021-09-16 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.359","6","177","20.981","4","3","300.615","107.921","202","135.981"
2021-09-16 18:00:00,"A.S. SANTIAGO E BARBANZA","26.850","17","409","26.078","15","2","433.927","161.050","375","152.517"
2021-09-16 18:00:00,"A.S. VIGO","37.464","34","433","36.575","10","7","611.253","302.407","471","100.930"
2021-09-16 18:00:00,"GALICIA","181.545","101","2.580","176.385","84","32","2.803.451","1.112.663","2.614","823.108"
2021-09-17 18:00:00,"A.S. A CORUÑA E CEE","42.948","15","633","41.681","19","10","629.359","174.673","651","228.133"
2021-09-17 18:00:00,"A.S. FERROL","11.604","1","75","11.294","3","1","181.305","68.869","229","24.149"
2021-09-17 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.802","30","470","19.080","18","4","319.123","150.510","246","64.090"
2021-09-17 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.584","20","271","20.874","10","5","328.990","147.323","440","118.463"
2021-09-17 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.363","4","160","21.002","7","1","300.768","108.174","202","136.328"
2021-09-17 18:00:00,"A.S. SANTIAGO E BARBANZA","26.857","6","375","26.119","13","2","434.239","161.073","375","152.834"
2021-09-17 18:00:00,"A.S. VIGO","37.486","23","403","36.627","9","5","611.701","302.475","471","101.524"
2021-09-17 18:00:00,"GALICIA","181.644","99","2.387","176.677","79","28","2.805.485","1.113.097","2.614","825.521"
2021-09-18 18:00:00,"A.S. A CORUÑA E CEE","42.965","17","575","41.753","19","7","630.021","174.673","654","228.338"
2021-09-18 18:00:00,"A.S. FERROL","11.608","4","62","11.311","2","1","181.457","68.869","229","24.195"
2021-09-18 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.815","13","433","19.130","17","4","319.322","150.511","246","64.186"
2021-09-18 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.598","14","246","20.913","9","5","329.479","147.323","440","118.741"
2021-09-18 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.365","2","148","21.015","6","1","301.045","108.174","203","136.535"
2021-09-18 18:00:00,"A.S. SANTIAGO E BARBANZA","26.866","9","344","26.159","10","2","434.613","161.073","375","153.074"
2021-09-18 18:00:00,"A.S. VIGO","37.502","16","386","36.660","8","6","612.287","302.475","471","101.745"
2021-09-18 18:00:00,"GALICIA","181.719","75","2.194","176.941","71","26","2.808.224","1.113.098","2.618","826.814"
2021-09-19 18:00:00,"A.S. A CORUÑA E CEE","42.973","8","536","41.800","18","8","630.508","174.685","654","228.582"
2021-09-19 18:00:00,"A.S. FERROL","11.611","3","61","11.315","2","1","181.590","68.869","229","24.239"
2021-09-19 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.831","16","418","19.161","16","4","319.862","150.511","246","64.282"
2021-09-19 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.612","14","243","20.930","9","4","329.839","147.323","440","118.975"
2021-09-19 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.368","3","140","21.026","7","1","301.158","108.174","203","136.799"
2021-09-19 18:00:00,"A.S. SANTIAGO E BARBANZA","26.875","9","301","26.211","9","1","435.172","161.073","375","153.307"
2021-09-19 18:00:00,"A.S. VIGO","37.510","8","372","36.682","7","6","612.574","302.475","471","101.920"
2021-09-19 18:00:00,"GALICIA","181.780","61","2.071","177.125","68","25","2.810.703","1.113.110","2.618","828.104"
2021-09-20 18:00:00,"A.S. A CORUÑA E CEE","42.980","6","505","41.838","17","8","630.850","174.706","654","229.015"
2021-09-20 18:00:00,"A.S. FERROL","11.614","6","59","11.319","3","0","181.752","68.871","230","24.333"
2021-09-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.837","5","356","19.229","15","4","320.131","150.523","246","64.530"
2021-09-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.619","6","223","20.955","8","4","330.219","147.333","442","119.299"
2021-09-20 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.375","8","139","21.034","7","1","301.311","108.190","203","137.157"
2021-09-20 18:00:00,"A.S. SANTIAGO E BARBANZA","26.884","8","272","26.249","9","1","435.438","161.103","375","153.652"
2021-09-20 18:00:00,"A.S. VIGO","37.519","9","372","36.691","4","6","612.864","302.608","471","102.229"
2021-09-20 18:00:00,"GALICIA","181.828","48","1.926","177.315","63","24","2.812.565","1.113.334","2.621","830.215"
2021-09-21 18:00:00,"A.S. A CORUÑA E CEE","42.986","6","462","41.887","14","8","631.459","174.732","654","229.371"
2021-09-21 18:00:00,"A.S. FERROL","11.614","2","51","11.327","3","0","181.942","68.873","230","24.416"
2021-09-21 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.857","20","343","19.261","13","3","320.940","150.529","247","64.755"
2021-09-21 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.636","17","225","20.970","8","5","330.647","147.393","442","119.764"
2021-09-21 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.384","9","130","21.052","7","1","301.580","108.204","203","137.571"
2021-09-21 18:00:00,"A.S. SANTIAGO E BARBANZA","26.900","13","264","26.273","8","2","436.070","161.111","375","154.042"
2021-09-21 18:00:00,"A.S. VIGO","37.535","19","344","36.734","3","4","613.568","302.628","472","102.566"
2021-09-21 18:00:00,"GALICIA","181.912","86","1.819","177.504","56","23","2.816.206","1.113.470","2.623","832.485"
2021-09-22 18:00:00,"A.S. A CORUÑA E CEE","42.999","13","426","41.936","9","4","632.069","174.763","654","229.848"
2021-09-22 18:00:00,"A.S. FERROL","11.617","3","47","11.334","2","0","182.143","68.878","230","24.575"
2021-09-22 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.860","4","322","19.285","13","2","321.234","151.227","247","64.960"
2021-09-22 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.644","8","210","20.993","6","5","331.254","149.322","442","120.103"
2021-09-22 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.388","4","113","21.073","5","2","301.810","108.227","203","137.959"
2021-09-22 18:00:00,"A.S. SANTIAGO E BARBANZA","26.910","9","241","26.305","6","3","436.478","161.116","376","154.465"
2021-09-22 18:00:00,"A.S. VIGO","37.547","13","318","36.771","2","3","614.091","303.657","473","102.938"
2021-09-22 18:00:00,"GALICIA","181.965","54","1.677","177.697","43","19","2.819.079","1.117.190","2.625","834.848"
2021-09-23 18:00:00,"A.S. A CORUÑA E CEE","43.007","10","383","41.987","10","5","632.525","174.785","654","230.422"
2021-09-23 18:00:00,"A.S. FERROL","11.619","2","46","11.337","1","0","182.273","68.879","230","24.672"
2021-09-23 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.868","7","296","19.319","10","2","321.532","152.038","247","65.159"
2021-09-23 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.658","16","211","21.006","5","4","331.631","149.335","442","120.457"
2021-09-23 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.396","7","108","21.085","5","1","301.972","108.254","204","138.317"
2021-09-23 18:00:00,"A.S. SANTIAGO E BARBANZA","26.918","7","220","26.334","7","3","436.873","161.127","376","154.847"
2021-09-23 18:00:00,"A.S. VIGO","37.554","8","299","36.797","2","2","614.526","304.499","473","103.276"
2021-09-23 18:00:00,"GALICIA","182.020","57","1.563","177.865","40","17","2.821.332","1.118.917","2.626","837.150"
2021-09-24 18:00:00,"A.S. A CORUÑA E CEE","43.021","14","340","42.044","12","5","632.998","174.820","654","230.801"
2021-09-24 18:00:00,"A.S. FERROL","11.618","0","38","11.344","0","0","182.375","68.888","230","24.758"
2021-09-24 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.880","12","268","19.357","11","2","321.827","152.652","249","65.332"
2021-09-24 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.673","15","201","21.031","3","4","332.045","149.348","442","120.828"
2021-09-24 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.396","1","101","21.092","5","2","302.170","108.287","204","138.638"
2021-09-24 18:00:00,"A.S. SANTIAGO E BARBANZA","26.927","9","208","26.355","9","3","437.183","161.151","376","155.301"
2021-09-24 18:00:00,"A.S. VIGO","37.562","7","287","36.817","1","2","614.802","305.099","473","103.570"
2021-09-24 18:00:00,"GALICIA","182.077","58","1.443","178.040","41","18","2.823.400","1.120.245","2.628","839.228"
2021-09-25 18:00:00,"A.S. A CORUÑA E CEE","43.023","3","312","42.073","14","5","633.428","174.820","655","231.052"
2021-09-25 18:00:00,"A.S. FERROL","11.619","1","31","11.352","0","0","182.512","68.888","230","24.888"
2021-09-25 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.883","4","241","19.387","7","2","322.015","152.652","249","65.447"
2021-09-25 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.680","7","198","21.041","4","4","332.504","149.350","442","121.099"
2021-09-25 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.402","6","92","21.107","5","2","302.352","108.287","204","138.891"
2021-09-25 18:00:00,"A.S. SANTIAGO E BARBANZA","26.931","2","175","26.392","9","2","437.533","161.158","376","155.576"
2021-09-25 18:00:00,"A.S. VIGO","37.570","8","261","36.851","2","2","615.402","305.099","473","103.787"
2021-09-25 18:00:00,"GALICIA","182.108","31","1.310","178.203","41","17","2.825.746","1.120.254","2.629","840.740"
2021-09-26 18:00:00,"A.S. A CORUÑA E CEE","43.030","6","277","42.115","15","5","633.882","174.820","655","231.292"
2021-09-26 18:00:00,"A.S. FERROL","11.619","0","29","11.354","0","0","182.642","68.888","230","24.973"
2021-09-26 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.891","8","226","19.410","7","2","322.294","152.652","249","65.597"
2021-09-26 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.688","8","197","21.050","4","4","333.122","149.350","442","121.307"
2021-09-26 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.405","3","82","21.120","5","2","302.512","108.287","204","139.128"
2021-09-26 18:00:00,"A.S. SANTIAGO E BARBANZA","26.933","3","154","26.415","8","2","437.935","161.158","376","155.858"
2021-09-26 18:00:00,"A.S. VIGO","37.575","5","242","36.875","2","2","615.791","305.099","473","103.915"
2021-09-26 18:00:00,"GALICIA","182.141","33","1.207","178.339","41","17","2.828.178","1.120.254","2.629","842.070"
2021-09-27 18:00:00,"A.S. A CORUÑA E CEE","43.034","4","260","42.135","15","5","634.323","174.857","656","231.680"
2021-09-27 18:00:00,"A.S. FERROL","11.619","0","28","11.355","0","0","182.720","68.890","230","25.080"
2021-09-27 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.893","4","217","19.419","7","2","322.640","152.662","251","65.926"
2021-09-27 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.693","4","190","21.061","5","3","333.287","149.360","443","121.744"
2021-09-27 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.410","6","85","21.122","6","2","302.655","108.309","204","139.527"
2021-09-27 18:00:00,"A.S. SANTIAGO E BARBANZA","26.934","2","139","26.430","8","2","438.303","161.176","377","156.348"
2021-09-27 18:00:00,"A.S. VIGO","37.587","10","241","36.888","1","2","616.106","305.150","473","104.252"
2021-09-27 18:00:00,"GALICIA","182.170","30","1.160","178.410","42","16","2.830.034","1.120.404","2.634","844.557"
2021-09-28 18:00:00,"A.S. A CORUÑA E CEE","43.035","3","244","42.152","13","5","634.884","174.862","656","232.105"
2021-09-28 18:00:00,"A.S. FERROL","11.620","0","26","11.358","0","0","182.953","68.890","230","25.213"
2021-09-28 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.898","6","206","19.435","4","2","323.089","152.663","251","66.285"
2021-09-28 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.701","7","179","21.080","9","2","333.885","149.363","443","122.207"
2021-09-28 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.416","5","80","21.132","5","2","302.804","108.312","205","139.886"
2021-09-28 18:00:00,"A.S. SANTIAGO E BARBANZA","26.936","4","130","26.441","8","2","438.870","161.181","377","156.695"
2021-09-28 18:00:00,"A.S. VIGO","37.604","16","231","36.914","3","2","616.680","305.150","474","104.592"
2021-09-28 18:00:00,"GALICIA","182.210","41","1.096","178.512","42","15","2.833.165","1.120.421","2.636","846.983"
2021-09-29 18:00:00,"A.S. A CORUÑA E CEE","43.042","5","221","42.182","14","5","635.405","176.674","656","232.554"
2021-09-29 18:00:00,"A.S. FERROL","11.622","2","25","11.361","0","0","183.115","68.894","230","25.324"
2021-09-29 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.900","2","190","19.452","5","2","323.429","152.671","252","66.620"
2021-09-29 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.704","3","161","21.101","7","1","334.265","149.375","443","122.641"
2021-09-29 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.417","1","73","21.140","3","2","303.063","108.466","205","140.214"
2021-09-29 18:00:00,"A.S. SANTIAGO E BARBANZA","26.936","3","122","26.449","7","3","439.387","161.205","377","157.156"
2021-09-29 18:00:00,"A.S. VIGO","37.611","7","214","36.938","3","2","617.278","305.194","474","105.008"
2021-09-29 18:00:00,"GALICIA","182.232","23","1.006","178.623","39","15","2.835.942","1.122.479","2.637","849.517"
2021-09-30 18:00:00,"A.S. A CORUÑA E CEE","43.052","11","209","42.204","14","5","635.902","176.722","656","232.999"
2021-09-30 18:00:00,"A.S. FERROL","11.621","0","23","11.362","0","0","183.251","69.794","230","25.430"
2021-09-30 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.911","9","169","19.484","3","1","323.736","152.675","252","66.974"
2021-09-30 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.708","5","150","21.116","5","1","334.670","149.379","443","123.090"
2021-09-30 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.422","3","69","21.149","3","2","303.213","108.755","205","140.612"
2021-09-30 18:00:00,"A.S. SANTIAGO E BARBANZA","26.940","4","112","26.462","8","2","439.692","162.481","378","157.599"
2021-09-30 18:00:00,"A.S. VIGO","37.618","9","198","36.961","3","1","617.830","305.243","474","105.393"
2021-09-30 18:00:00,"GALICIA","182.272","41","930","178.738","36","12","2.838.294","1.125.049","2.638","852.097"
2021-10-01 18:00:00,"A.S. A CORUÑA E CEE","43.067","16","196","42.232","16","4","636.449","176.783","656","233.396"
2021-10-01 18:00:00,"A.S. FERROL","11.622","1","24","11.362","0","0","183.363","69.806","230","25.501"
2021-10-01 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.920","9","145","19.517","4","2","323.966","152.681","252","67.429"
2021-10-01 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.716","7","144","21.130","4","1","335.080","149.384","443","123.443"
2021-10-01 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.423","2","65","21.154","2","2","303.407","109.003","205","140.911"
2021-10-01 18:00:00,"A.S. SANTIAGO E BARBANZA","26.946","5","106","26.474","8","2","439.896","162.601","378","157.997"
2021-10-01 18:00:00,"A.S. VIGO","37.624","6","167","36.998","4","1","618.247","305.333","474","106.053"
2021-10-01 18:00:00,"GALICIA","182.318","46","847","178.867","38","12","2.840.408","1.125.591","2.638","854.730"
2021-10-02 18:00:00,"A.S. A CORUÑA E CEE","43.078","12","190","42.249","18","4","637.049","176.784","656","233.655"
2021-10-02 18:00:00,"A.S. FERROL","11.622","1","25","11.361","1","0","183.499","69.806","230","25.543"
2021-10-02 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.925","5","134","19.533","5","2","324.129","152.681","252","67.576"
2021-10-02 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.722","5","124","21.156","4","1","335.692","149.384","443","123.729"
2021-10-02 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.425","2","63","21.158","2","2","303.602","109.003","205","141.135"
2021-10-02 18:00:00,"A.S. SANTIAGO E BARBANZA","26.949","2","95","26.488","8","2","440.332","162.601","378","158.279"
2021-10-02 18:00:00,"A.S. VIGO","37.632","8","151","37.022","5","1","618.717","305.333","474","106.333"
2021-10-02 18:00:00,"GALICIA","182.353","35","782","178.967","43","12","2.843.020","1.125.592","2.638","856.250"
2021-10-03 18:00:00,"A.S. A CORUÑA E CEE","43.084","6","179","42.265","18","4","637.554","176.797","657","233.844"
2021-10-03 18:00:00,"A.S. FERROL","11.623","1","21","11.366","1","0","183.594","69.810","230","25.580"
2021-10-03 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.930","5","119","19.553","6","2","324.406","152.688","252","67.679"
2021-10-03 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.729","7","126","21.161","3","2","335.931","149.389","443","124.084"
2021-10-03 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.427","2","65","21.158","3","2","303.728","109.020","205","141.391"
2021-10-03 18:00:00,"A.S. SANTIAGO E BARBANZA","26.951","2","88","26.497","8","2","440.656","162.610","378","158.523"
2021-10-03 18:00:00,"A.S. VIGO","37.637","6","143","37.035","4","1","619.068","305.442","474","106.602"
2021-10-03 18:00:00,"GALICIA","182.381","29","741","179.035","43","13","2.844.937","1.125.756","2.639","857.703"
2021-10-04 18:00:00,"A.S. A CORUÑA E CEE","43.091","8","179","42.272","17","5","637.994","176.800","657","234.190"
2021-10-04 18:00:00,"A.S. FERROL","11.622","0","20","11.366","0","0","183.712","69.814","230","25.670"
2021-10-04 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.938","7","121","19.559","4","2","324.619","152.690","252","67.953"
2021-10-04 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.733","5","117","21.174","3","1","336.360","149.393","443","124.514"
2021-10-04 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.427","1","61","21.162","2","2","303.899","109.038","205","141.745"
2021-10-04 18:00:00,"A.S. SANTIAGO E BARBANZA","26.952","3","85","26.501","8","2","441.057","162.627","378","158.845"
2021-10-04 18:00:00,"A.S. VIGO","37.642","0","132","37.051","4","1","619.392","305.447","474","107.012"
2021-10-04 18:00:00,"GALICIA","182.405","24","715","179.085","38","13","2.847.033","1.125.809","2.639","859.929"
2021-10-05 18:00:00,"A.S. A CORUÑA E CEE","43.098","9","171","42.287","8","4","638.565","176.810","657","234.636"
2021-10-05 18:00:00,"A.S. FERROL","11.623","1","14","11.373","1","0","183.958","69.814","230","25.764"
2021-10-05 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.941","4","111","19.572","5","3","324.989","152.690","252","68.163"
2021-10-05 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.743","10","118","21.183","2","1","336.715","149.396","443","124.885"
2021-10-05 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.429","2","56","21.169","3","2","304.100","109.043","205","142.108"
2021-10-05 18:00:00,"A.S. SANTIAGO E BARBANZA","26.955","2","79","26.510","8","2","441.648","162.632","378","159.292"
2021-10-05 18:00:00,"A.S. VIGO","37.647","3","130","37.058","4","0","619.866","305.447","474","107.415"
2021-10-05 18:00:00,"GALICIA","182.436","31","679","179.152","31","12","2.849.841","1.125.832","2.639","862.263"
2021-10-06 18:00:00,"A.S. A CORUÑA E CEE","43.111","13","160","42.311","9","4","639.212","176.822","657","235.104"
2021-10-06 18:00:00,"A.S. FERROL","11.623","0","12","11.375","1","0","184.113","69.821","230","25.872"
2021-10-06 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.945","4","99","19.588","4","3","325.383","153.106","252","68.417"
2021-10-06 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.750","7","112","21.196","1","1","337.198","151.633","443","125.324"
2021-10-06 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.431","3","52","21.175","2","1","304.268","109.058","205","142.503"
2021-10-06 18:00:00,"A.S. SANTIAGO E BARBANZA","26.956","2","68","26.521","7","1","441.974","162.643","379","159.654"
2021-10-06 18:00:00,"A.S. VIGO","37.653","4","117","37.077","4","0","620.251","306.634","474","107.715"
2021-10-06 18:00:00,"GALICIA","182.469","33","620","179.243","28","10","2.852.399","1.129.717","2.640","864.589"
2021-10-07 18:00:00,"A.S. A CORUÑA E CEE","43.123","14","161","42.322","11","4","639.674","176.835","657","235.464"
2021-10-07 18:00:00,"A.S. FERROL","11.625","0","8","11.381","1","0","184.241","69.825","230","25.994"
2021-10-07 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.950","5","92","19.600","4","3","325.637","154.244","252","68.662"
2021-10-07 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.755","5","111","21.202","1","1","337.553","151.650","443","125.704"
2021-10-07 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.432","1","44","21.184","2","1","304.388","109.085","205","142.808"
2021-10-07 18:00:00,"A.S. SANTIAGO E BARBANZA","26.957","1","63","26.527","7","1","442.259","162.654","379","160.049"
2021-10-07 18:00:00,"A.S. VIGO","37.660","7","110","37.091","6","0","620.558","307.271","474","108.153"
2021-10-07 18:00:00,"GALICIA","182.502","33","589","179.307","32","10","2.854.310","1.131.564","2.640","866.834"
